seq_id,seq_type,direction,leg_id,pullback_id,setup_i,setup_ts,reaction_i,reaction_strength,failed,leg_distance_atr,pullback_depth_pct,prior_swing_holds
SEQ-0038262,R1,BULL,LEG-0092377,PB-0038262,1492790,2022-01-06 07:50:00-06:00,1492792.0,0.283609576427256,True,5.75984251968504,0.8181818181818182,True
SEQ-0038263,R1,BULL,LEG-0092386,PB-0038263,1492902,2022-01-06 09:42:00-06:00,1492904.0,0.4871259568545581,False,6.276839972991222,0.42018072289156627,True
SEQ-0038264,C1,BULL,LEG-0092387,PB-0038264,1492953,2022-01-06 10:33:00-06:00,1492954.0,0.37543252595155713,False,3.4279411764705885,0.918918918918919,True
SEQ-0038265,C1,BULL,LEG-0092388,PB-0038265,1492953,2022-01-06 10:33:00-06:00,1492954.0,0.37543252595155713,False,4.754303599374022,0.9377880184331797,True
SEQ-0038266,R1,BEAR,LEG-0092390,PB-0038266,1492976,2022-01-06 10:56:00-06:00,1492979.0,0.46713852376137516,False,5.699918896999189,0.6414342629482072,True
SEQ-0038267,R1,BULL,LEG-0092391,PB-0038267,1493001,2022-01-06 11:21:00-06:00,1493003.0,0.9870740305522915,True,4.572938689217759,0.7734627831715211,True
SEQ-0038268,C1,BEAR,LEG-0092395,PB-0038268,1493051,2022-01-06 12:11:00-06:00,1493052.0,0.05660377358490566,False,6.361878453038674,0.4133738601823708,True
SEQ-0038269,R1,BULL,LEG-0092399,PB-0038269,1493122,2022-01-06 13:22:00-06:00,1493123.0,0.09491525423728814,False,4.219444444444444,0.8525345622119815,True
SEQ-0038270,R1,BULL,LEG-0092400,PB-0038270,1493122,2022-01-06 13:22:00-06:00,1493123.0,0.09491525423728814,False,4.687045123726347,0.8608695652173913,True
SEQ-0038271,R1,BEAR,LEG-0092405,PB-0038271,1493190,2022-01-06 14:30:00-06:00,1493191.0,0.8355437665782494,False,6.575757575757576,0.41348973607038125,True
SEQ-0038272,C1,BEAR,LEG-0092406,PB-0038272,1493234,2022-01-06 15:14:00-06:00,1493235.0,0.15021459227467812,False,5.139240506329114,0.677115987460815,True
SEQ-0038273,R1,BULL,LEG-0092408,PB-0038273,1493257,2022-01-06 15:37:00-06:00,1493260.0,0.6796116504854369,True,10.350877192982455,0.24067796610169492,True
SEQ-0038274,C1,BULL,LEG-0092410,PB-0038274,1493272,2022-01-06 15:52:00-06:00,1493273.0,1.5180722891566265,False,5.812865497076023,0.352112676056338,True
SEQ-0038275,R1,BULL,LEG-0092411,PB-0038275,1493295,2022-01-06 17:15:00-06:00,1493296.0,0.14213197969543148,False,6.611111111111111,0.42016806722689076,True
SEQ-0038276,C1,BULL,LEG-0092413,PB-0038276,1493312,2022-01-06 17:32:00-06:00,1493313.0,0.6698564593301435,False,3.581395348837209,0.6909090909090909,True
SEQ-0038277,C1,BULL,LEG-0092414,PB-0038277,1493329,2022-01-06 17:49:00-06:00,1493330.0,1.3176470588235294,False,2.7096774193548385,1.0,False
SEQ-0038278,C1,BULL,LEG-0092416,PB-0038278,1493329,2022-01-06 17:49:00-06:00,1493330.0,1.3176470588235294,False,3.6555555555555554,0.8723404255319149,True
SEQ-0038279,C1,BULL,LEG-0092417,PB-0038279,1493340,2022-01-06 18:00:00-06:00,1493341.0,1.6076555023923444,False,3.6521739130434785,0.3333333333333333,True
SEQ-0038280,C1,BULL,LEG-0092418,PB-0038280,1493351,2022-01-06 18:11:00-06:00,1493352.0,0.5833333333333334,False,3.9174311926605507,0.6557377049180327,True
SEQ-0038281,C1,BULL,LEG-0092419,PB-0038281,1493362,2022-01-06 18:22:00-06:00,1493363.0,0.3097345132743363,False,3.9026548672566372,0.6190476190476191,True
SEQ-0038282,C1,BULL,LEG-0092420,PB-0038282,1493438,2022-01-06 19:38:00-06:00,1493439.0,0.18584070796460178,False,5.730994152046784,0.8285714285714286,True
SEQ-0038283,C1,BEAR,LEG-0092424,PB-0038283,1493431,2022-01-06 19:31:00-06:00,1493432.0,1.473684210526316,False,5.06532663316583,0.625,True
SEQ-0038284,C1,BEAR,LEG-0092425,PB-0038284,1493458,2022-01-06 19:58:00-06:00,1493459.0,0.0532319391634981,False,4.584507042253521,0.3333333333333333,True
SEQ-0038285,C1,BEAR,LEG-0092426,PB-0038285,1493460,2022-01-06 20:00:00-06:00,1493461.0,0.7193675889328063,False,3.486166007905138,0.5238095238095238,True
SEQ-0038286,C1,BEAR,LEG-0092427,PB-0038286,1493520,2022-01-06 21:00:00-06:00,1493521.0,0.47342995169082125,False,6.072289156626506,0.5138888888888888,True
SEQ-0038287,C1,BEAR,LEG-0092428,PB-0038287,1493520,2022-01-06 21:00:00-06:00,1493521.0,0.47342995169082125,False,7.484276729559748,0.5882352941176471,True
SEQ-0038288,R1,BEAR,LEG-0092435,PB-0038288,1493579,2022-01-06 21:59:00-06:00,1493580.0,1.3176470588235294,False,3.8559322033898304,0.6615384615384615,True
SEQ-0038289,C1,BEAR,LEG-0092436,PB-0038289,1493596,2022-01-06 22:16:00-06:00,1493597.0,2.5375,False,2.8608695652173917,0.8297872340425532,True
SEQ-0038290,C1,BEAR,LEG-0092439,PB-0038290,1493640,2022-01-06 23:00:00-06:00,1493641.0,0.48068669527896996,False,4.918918918918919,0.7362637362637363,True
SEQ-0038291,R1,BEAR,LEG-0092443,PB-0038291,1493698,2022-01-06 23:58:00-06:00,1493699.0,0.11965811965811965,False,5.517647058823529,0.8432835820895522,True
SEQ-0038292,C1,BEAR,LEG-0092447,PB-0038292,1493760,2022-01-07 01:00:00-06:00,1493761.0,0.8333333333333334,False,9.004405286343612,0.2191780821917808,True
SEQ-0038293,C1,BEAR,LEG-0092448,PB-0038293,1493780,2022-01-07 01:20:00-06:00,1493781.0,0.45029239766081874,False,4.191860465116279,0.8446601941747572,True
SEQ-0038294,C1,BEAR,LEG-0092449,PB-0038294,1493821,2022-01-07 02:01:00-06:00,1493822.0,2.4056338028169013,False,3.547945205479452,0.6756756756756757,True
SEQ-0038295,C1,BEAR,LEG-0092452,PB-0038295,1493835,2022-01-07 02:15:00-06:00,1493836.0,0.6074950690335306,False,4.317518248175182,0.5562130177514792,True
SEQ-0038296,R1,BULL,LEG-0092455,PB-0038296,1493887,2022-01-07 03:07:00-06:00,1493888.0,0.748091603053435,False,3.9813519813519815,0.3360655737704918,True
SEQ-0038297,C1,BULL,LEG-0092456,PB-0038297,1493942,2022-01-07 04:02:00-06:00,1493943.0,0.38095238095238093,False,6.1168224299065415,0.48128342245989303,True
SEQ-0038298,C1,BULL,LEG-0092457,PB-0038298,1493942,2022-01-07 04:02:00-06:00,1493943.0,0.38095238095238093,False,9.74585635359116,0.6150793650793651,True
SEQ-0038299,C1,BULL,LEG-0092458,PB-0038299,1493959,2022-01-07 04:19:00-06:00,1493960.0,0.5599999999999999,False,8.356923076923076,0.36597938144329895,True
SEQ-0038300,C1,BULL,LEG-0092459,PB-0038300,1494000,2022-01-07 05:00:00-06:00,1494001.0,0.8057553956834532,False,7.804878048780488,0.74375,True
SEQ-0038301,R1,BEAR,LEG-0092479,PB-0038301,1494276,2022-01-07 09:36:00-06:00,1494277.0,0.34018691588785044,False,2.331198536139067,0.24725274725274726,True
SEQ-0038302,R1,BEAR,LEG-0092480,PB-0038302,1494355,2022-01-07 10:55:00-06:00,1494356.0,0.23863636363636365,False,10.0,0.9183098591549296,True
SEQ-0038303,C1,BULL,LEG-0092483,PB-0038303,1494344,2022-01-07 10:44:00-06:00,1494345.0,0.3671607753705815,False,5.366132723112128,0.3164179104477612,True
SEQ-0038304,R1,BEAR,LEG-0092487,PB-0038304,1494435,2022-01-07 12:15:00-06:00,1494436.0,0.5193199381761978,False,4.821325648414986,0.9539748953974896,True
